"recipient_cfscore","total_receipts","log_pac_receipts"
-0.862,2064534.58,13.1812276554303
-0.91,2576893.05,13.1913838458438
-0.91,812267.72,11.4860782829612
-1.033,7690.08,0
1.252,67252.81,0
0.908,413006.51,8.94910546953925
0.547,63538.4,8.69131455164485
0.155,84057.34,7.82444593087762
-0.382,1581291.69,8.61268517287546
-0.917,4811520.19,13.6028912569384
1.472,1045808.6,12.5161770725588
1.532,52677.38,7.82444593087762
1.213,851389.09,8.5173931714189
1.199,419865.23,0
-1.288,4743,0
-0.804,82390.5,8.95929876361939
-0.937,463311.27,11.6082447356423
-1.055,9815.47,6.73507905603944
1.534,359522.13,0
1.534,140282.6,0
1.534,124450.53,0
1.153,1104907.86,13.0932620105233
1.182,481355,10.0301642553626
1.355,526765.41,9.10509096125709
1.199,247121.35,8.77971129020447
1.369,462392.04,0
0.895,181600,6.90875477931522
1.428,538358,0
0.948,140365,8.5173931714189
0.917,316231.96,9.74102744483773
1.122,218790.27,7.82444593087762
1.545,27100.28,0
-0.786,29860.28,8.29429960885724
1.403,535238.12,9.78700991447743
1.449,187781.57,8.00670084544037
1.7,154532.32,0
0.975,359680.06,11.1049722641249
1.596,88749.16,7.93773177526011
-0.651,95312.54,8.24301946898925
1.068,81910.85,8.00670084544037
-0.859,391349.83,8.77971129020447
0.928,1607044.1,13.2130282389507
-1.002,2031306.36,8.16080392095467
-1.046,2210,0
-1.046,81517.98,6.90875477931522
-0.419,4799702.17,13.39198580678
-0.581,968084.47,10.892117550468
-0.581,416709.1,7.60140233458373
0.915,6415,0
1.44,959797,7.31388683163346
1.44,1,0
1.495,98903.73,0
1.527,31928.35,0
2.115,31504.87,7.24494154633701
1.435,3076055.14,0
0.602,977617.22,12.1945110673149
1.348,255488.7,0
-0.74,772671.68,0
-1.116,1124150.45,10.7655702198887
-0.725,1651680.38,9.98741501247141
-0.593,335137.59,8.9947928972836
-0.985,140894.98,9.39274525863144
-0.707,1707348.88,11.3782620032258
-0.804,3897881.86,12.9472334030795
-0.624,376956.35,11.371661394966
0.66,451163.28,9.27105910701089
0.369,1993452.67,13.592222233671
-1.314,14241,0
-0.541,249243.5,10.8738118209027
-0.651,94776.28,0
-0.614,942504.16,11.6320498228738
-0.904,315943.05,0
-0.747,20796.88,5.52545293913178
1.46,140501.73,0
1.397,23635,0
0.792,3025560.29,13.1146478088088
0.549,1990055.72,8.10046489102936
-0.882,1243257.67,12.0165535283315
-1.04,1645756.58,12.6040281604269
-1.034,310230.53,9.04841891101735
-0.927,1490226.81,12.7234679615315
1.28,4859.07,8.48694014824522
-0.903,793.53,0
2.032,2580.89,4.61512051684126
-0.981,7728.65,7.80425138352811
1.272,202866,0
0.957,501672.33,10.7579241570616
2.08,6615,0
2.247,20000,0
1.024,315411.94,11.016738997299
1.531,5501.77,0
-0.839,389218.1,9.81197515203002
-0.673,63242.5,0
-0.753,6681.5,0
-0.465,514964.63,6.90875477931522
0.046,40860,0
-0.837,2848701.4,13.3313125515077
-0.297,422488.98,8.98732181285012
-1.115,349057.59,5.31118423225486
-0.374,12185.98,0
-0.952,1193732.4,12.4243041524834
-0.919,63296,0
1.21,138994.72,8.20275638165564
-0.095,26254.5,0
0.387,941389.09,10.8068450089984
1.307,50005.71,0
1.06,1707147.18,8.5173931714189
1.199,1118763.92,12.8202210441698
1.199,1131999.66,13.2109162323727
1.582,73918.58,0
2.278,10025.64,0
1.741,13568,0
1.332,124845.24,0
1.531,109102,0
1.531,124871.65,7.82444593087762
0.744,80513.11,0
-0.935,39642.9,6.21660610108486
1.358,19875,0
1.52,36335.71,0
1.214,1593170.88,12.8954914844541
1.37,1899,0
1.37,156,0
1.198,417421.42,11.7276725040297
1.198,99.95,0
-1.176,1867.39,0
1.626,6982.98,0
-1.02,21914.69,7.34665516317654
1.42,196605.72,0
1.544,103545.5,0
1.999,13835.46,0
1.537,6820,0
-1.088,20791.25,4.57522630961502
-0.944,1390351.28,12.007701581665
1.498,153279.07,6.21660610108486
-1.155,13285.57,0
-1.303,18814,0
-1.303,10953,0
-1.13,654259.79,10.0277402811888
-1.13,1560.93,0
-1.293,20001.59,0
-1.293,24444.42,0
-0.806,147069.37,0
-1.066,1066990.64,12.740015250988
1.072,46500,8.00670084544037
0.492,8950,0
-0.993,6500,0
1.578,4500,0
-0.418,26772.94,0
1.225,200,0
1.365,0.09,0
1.122,100,0
-1.44,42739.33,0
-1.26,13506,0
-1.09,131.52,0
-0.69,2521898.96,13.6831565177027
-0.69,733850.98,13.1461452339189
-0.69,11425.19,0
-0.918,5609.48,0
-0.918,300,0
-1.238,35743.12,0
-1.07,32126.35,0
1.013,986170.44,13.306029030496
1.013,1269096.3,13.6516091674251
1.013,1203940.64,13.5916596565369
0.609,5158.68,0
1.284,28074.34,0
1.367,7100,7.1708884785125
1.367,1617.79,0
-0.808,1780732.61,12.1403558838731
-0.922,15904,7.23345541862144
1.34,19359330.67,13.3842925472319
1.34,29671.55,0
-0.602,1395067.73,12.687894136697
-0.602,3765189.51,13.8675508442839
-0.602,1379367.35,12.6632773101028
0.893,3178.99,0
1.414,193325.25,9.2544529465945
1.416,57812.32,0
1.34,940287.64,12.2136984946896
1.34,5000,0
1.27,4775,6.90875477931522
0.898,121580,9.31298720893633
0.898,54776.86,8.5173931714189
0.898,60549.08,8.69968140098951
1.18,3210,0
1.18,13138.75,0
1.18,199,0
0.746,404116,10.5584394939645
1.647,2414.13,0
1.647,636,0
1.509,13076,6.90875477931522
1.509,6030,0
0.689,5062.5,0
-0.241,937451.41,13.3250377369176
-0.241,1300571.7,13.7247573015952
-0.241,1404764.61,13.8174978619669
0.171,7450,0
0.171,920,0
-1.042,27928.46,0
0.96,1595563.24,12.9907809414721
0.96,1296624.88,13.03946284838
0.96,1293839.02,13.0891361569369
1.085,521890.66,11.4185598389345
1.325,252666.58,9.51421562432271
1.231,5682.25,0
-1.09,393,0
-0.423,6451,0
0.339,6.29,0
-0.28,111144.58,10.5134982028184
-0.28,104832.54,9.04793908261736
-0.28,46910.6,8.16080392095467
-1.09,25525.76,5.42053499927229
1.21,745.44,0
1.215,63370,0
1.087,1325,0
0.507,2600,7.60140233458373
0.507,1500,0
1.231,1280694.96,9.59906615608005
1.231,62190.14,0
-0.867,1818730.01,13.1495221951896
-0.867,1683360.03,13.585512832877
-0.867,1885721.53,13.6105457671684
-0.942,10.89,0
-0.881,15000,0
1.064,1861021.61,12.8067860928439
1.064,4412494.79,14.0796181327521
-0.644,10987.59,0
-0.642,3.62,0
-0.642,1934.95,0
-0.56,2479667.18,12.9093706318963
-0.56,17203.33,0
-0.583,14.5,0
0.1,2500,0
1.037,90643.95,8.94910546953925
0.642,1096314.9,13.2617415939922
0.642,1326286.8,13.3172421940902
0.642,346242.02,12.4853039733122
1.077,99627.65,7.68524360797583
0.846,1435521.13,12.5951863958541
0.846,961191.07,13.004934306595
0.846,1173542.34,13.5547378263362
-1.544,6574.1,0
-1.544,6976,0
-1.544,7327.09,0
0.087,3046.89,0
-1.035,5732,0
-0.667,581390.56,11.2992511882261
-0.667,4258.55,0
-0.829,15200,6.90875477931522
0.821,2748358.32,14.1872322398253
0.821,2736492.85,14.2417667523944
0.821,2981164.65,14.3759102100265
1.207,3069.53,0
1.033,8932,8.16080392095467
0.531,5393.33,0
-0.006,1769154.44,11.7695115292847
-0.006,575147.33,11.1704492404313
-0.006,58600,10.4297238200016
1.739,12073,0
-0.682,18372,0
-1.391,539.68,0
0.975,53601.41,7.13169851046691
1.384,3250,0
-0.988,32801.23,7.69893619981345
1.494,35680.19,0
0.852,190741.31,8.5173931714189
0.583,10400,0
1.174,64045.27,0
1.174,4056,0
-1.145,570677.61,8.77971129020447
-1.145,9000,0
1.363,19791.4,0
1.757,7325,0
1.581,28223.14,8.17498453294309
1.581,42322.99,5.52545293913178
-0.565,101.54,0
1.571,59363.15,0
1.5,4887.57,0
1.515,4880,0
-1.068,2056.2,0
-1.037,3006,0
1.049,4718,0
-1.102,2505,0
-1.139,1197,0
1.717,4800,0
1.548,13657.96,0
-1.403,29199.64,0
2.174,12470.02,0
-1.173,145,0
-0.547,5008.47,0
-0.809,600,0
1.543,21930.59,0
-1.121,2196.9,0
1.19,2963,0
1.778,4606.12,0
-0.749,558266.91,12.3284842859824
-1.167,2005,0
-1.025,875,0
-1.175,3043.42,0
0.45,38779.86,0
1.442,1167.73,0
1.427,2065,0
-1.04,12332.4,5.52545293913178
0.942,10223.57,0
-1.109,1381.05,0
1.409,3025.45,0
-0.952,23006.09,0
-0.878,34227.26,0
-0.826,175143.56,6.21660610108486
1.394,62880.76,4.61512051684126
-1.054,2524.03,0
-1.052,60,0
0.71,28633.2,6.74641212857337
-0.786,96.05,0
1.448,41488.7,0
1.149,35656,7.31388683163346
-0.997,36273,0
1.56,25372.06,0
0.61,9225.39,0
-0.323,242596.76,8.5173931714189
1.557,18341.36,8.5173931714189
-0.68,362642.69,8.52734152246805
0.805,12361.77,4.61512051684126
-1.035,186.97,0
1.18,16560.66,6.21660610108486
-1.143,29481,0
-1.199,222631.4,0
-1.002,10170.21,7.86838054916533
-0.336,7985,0
-0.156,5455.55,0
-1.318,62320.27,0
-1.068,51721.44,6.21660610108486
1.181,6211.4,0
-0.969,32121.46,8.00983820468267
-1.113,16260.36,0
1.385,110310.93,0
1.312,55374,4.61512051684126
-1.006,24212.96,0
-0.963,108.79,0
1.34,2192220.49,12.8131743461081
1.757,5093.48,0
1.328,44268.95,0
1.47,7105,0
-1.024,1393.71,0
-1.383,2429.63,0
-1.371,21261.45,0
1.648,2561,0
-0.751,0.96,0
0.455,5128.33,0
0.726,12084.95,0
-1.072,13895.81,6.97634807044775
1.66,3398,6.5875500148248
-1.071,1829.9,0
0.857,29015.66,0
1.599,8564.85,0
1.627,243.72,0
-1.064,25854.68,6.97574097677323
-1.039,4219.8,0
-1.079,3219.22,0
-1.025,62320.92,8.24832240537139
-1.103,166.8,0
1.194,257176.31,11.5338059425496
-1.044,17407.28,6.97844670710467
-1.009,22825.91,0
-0.98,4519.75,0
-1.004,1495,0
1.419,125710.85,0
-1.216,4085,0
1.249,21760,0
0.131,26341.78,0
1.641,24030,0
1.122,570,0
1.554,19011.1,0
-1.033,21714.39,8.45371437525962
-0.622,1652,0
1.733,5126.11,0
-1.047,134648.22,7.93773177526011
-0.712,67432.79,0
1.403,36519.78,0
-1.042,1132.33,0
1.24,108161.18,0
0.118,99780.19,7.00397413672268
-0.09,474677.18,8.5173931714189
-1.207,20624,0
1.799,297657.28,0
-0.632,187642.23,8.90666440977005
0.164,64791.68,0
1.117,269226.13,9.15915233520675
1.164,36950,0
1.214,16605,0
-1.079,64867.45,0
1.246,39106.5,6.21660610108486
0.906,2951,0
-1.126,31291.31,0
-1.066,3010031.82,12.8606513581787
-1.308,115552.85,3.93182563272433
-0.861,2848448.67,12.9208273921313
-1.101,5655.73,0
2.171,18954.11,0
1.086,146721.7,8.07899825868515
0.683,57119.47,0
1.44,98387.92,8.5173931714189
0.713,87969,7.82444593087762
1.66,542438.63,0
-0.992,587047.69,0
1.485,4637.82,0
1.56,331518.47,8.98732181285012
1.836,10414.8,0
-1.111,28317.41,8.5173931714189
-0.17,390998.62,8.17498453294309
-1.042,55579.27,7.43897159239586
-1.113,54102.36,0
1.929,52525,0
1.425,274319.86,8.5173931714189
1.324,2171269.25,8.41205487329293
1.549,4954.13,0
1.445,27622,0
0.918,117148.79,0
1.556,17567.1,0
-0.001,20363.41,0
-0.658,351515.31,9.95232533461943
-0.305,2426195,12.5719753821265
-1.368,10515,0
1.603,174147.65,0
1.536,87837.48,0
0.787,182520.83,7.90137735379262
1.555,8685.1,0
-1.536,19543.93,0
-1.027,14417.05,0
0.956,366249,0
-1.064,95568.25,5.30330490805908
-0.741,100747.12,7.986504938554
0.385,147228.74,6.90875477931522
-0.178,409651.02,0
-0.622,210962.86,6.90875477931522
0.026,286447.75,6.3297209055227
1.072,1728569.42,13.1352282686781
1.365,659814.92,0
-0.001,11326,0
-0.802,425100.82,9.86271763999292
-0.533,1534200.26,12.836108446102
1.015,47138.87,0
1.342,279932.23,10.1445103139376
1.592,163603.28,0
1.53,32384.39,6.77466950134222
1.315,977808.93,12.2840058528485
0.98,351006.68,10.4773161440809
-0.746,329800.99,9.21044036697652
-1.211,3575,0
1.037,253669.9,8.69968140098951
-0.995,435446.55,6.90875477931522
1.262,36240,0
0.525,53195,4.61512051684126
0.941,39439.76,6.31173480915291
0.822,224658.09,9.75967491717028
0.84,64506.68,0
-0.889,16110,0
-0.351,419868.27,0
-0.745,33097.56,0
-0.51,73454,9.61587214452889
-0.494,2410013.78,12.7767173620553
-0.287,836633.81,9.61587214452889
-0.881,826085.88,9.04793908261736
0.448,1179479.64,12.5084006902035
0.334,27720,0
1.402,520944.4,9.21044036697652
-0.968,209819.06,11.00788308596
1.387,9614,0
1.381,277626.96,0
-1.087,320853.43,8.84123997946318
1.102,213282.85,8.00670084544037
-1.111,84665.84,6.90875477931522
1.541,6585,0
-1.163,47956,0
-1.16,60264.42,0
-0.917,407264.3,7.34665516317654
1.976,31090.71,0
0.931,115969.32,0
-1.006,21731.3,3.93182563272433
-1.051,2760222.95,12.7872762171219
-0.795,61077.05,10.0900086123938
-1.082,217312.08,7.31388683163346
1.472,65628.55,6.68586094706836
1.137,438300.53,11.2515736877645
1.236,155420.51,0
1.491,104143.75,8.62622695244036
0.796,15150,0
-1.126,73891.42,6.90875477931522
0.531,22701.65,0
1.007,189499.67,0
1.159,569907.75,9.69615644793314
0.922,584161.42,6.21660610108486
0.977,3602039.04,12.562000810699
1.467,58255,0
-0.935,663102.74,11.886092080644
-1.11,22919.33,7.71912984090673
1.673,21371.59,0
1.137,77295,0
1.14,202329.6,8.50734485536142
-0.99,100443.41,9.45336497888354
1.389,202857.66,6.90875477931522
-0.716,202807.69,9.32821229257107
-0.576,891645.58,0
-1.141,3899072.43,9.55754057195237
0.864,90940.52,0
0.157,10873242.18,10.1266711030504
0.566,2081442.29,13.080264922722
1.3,1893.77,0
-0.662,2133927.8,7.60140233458373
-0.59,31123.5,0
-1.087,40825,0
1.142,151347.37,5.52545293913178
-0.098,46647.34,0
0.938,18588.96,0
-0.023,24299.36,8.8538082749772
-1.006,21442.66,0
-0.674,771856.03,10.236059335124
-0.851,1576041.65,12.8046158618569
1.173,109862.67,7.87552208853796
1.442,15782,0
1.505,167116.24,0
0.513,14502.5,0
1.029,1451738.2,12.1694837102096
1.406,76403.12,7.31388683163346
0.987,67065,7.60140233458373
0.866,362037.43,11.3180898124848
0.953,1000221.25,0
-0.618,43498.27,0
-0.964,1706520.29,13.0317890278324
1.611,220343.98,0
-1.11,40357.4,8.92279162396964
-0.949,774232.31,12.1343299968689
-1.006,15272.95,9.10509096125709
-0.34,1417975.94,12.7287791018678
1.603,4943,0
1.27,4521,0
1.048,1362661.26,12.6918448263644
0.045,27709.03,7.90137735379262
-1.435,16350.98,0
-0.205,10633.02,7.90137735379262
1.115,94477.47,0
1.011,407463.03,11.2185678270964
2.351,18454.97,0
1.478,178766.88,0
-0.795,24584,0
-1.052,7220,0
1.547,48491,0
1.697,13797,0
0.531,49420,0
1.511,51167.66,8.88571765171212
1.308,300448.2,0
-1.093,5386.75,0
1.237,1294238.74,12.1431834302064
-1.041,76721.08,3.25809653802148
1.58,95072,0
-1.091,188039,9.23024103368252
0.617,2206005.88,12.5285094880633
0.956,164726.93,8.35490952835879
-0.376,204300.22,8.53719187792293
-0.408,237966.88,10.8874556242982
-1.036,21193.84,0
1.034,2765648.26,13.3148449130408
1.294,11708.17,0
-1.018,191932.26,9.30085726412824
-0.999,85273.5,8.00670084544037
-0.87,23748.92,0
-0.96,103692.52,7.82444593087762
1.001,81179.34,7.31388683163346
-1.021,247262.03,9.77007043909578
1.228,670296.1,12.5369941122356
-0.682,795103.46,12.8370983016613
-1.303,3188.57,0
-0.386,23558.99,7.00397413672268
-0.686,27339.05,0
1.099,148989.91,7.60140233458373
0.758,365771,8.29429960885724
1.03,3027559.25,0
1.206,848627.21,11.4003165205876
1.427,7812.86,0
-0.719,706808,11.1258060409788
-0.823,6599.97,0
-0.416,1420,0
0.485,2178900.19,13.6140734577779
1.248,116651.42,7.60140233458373
-1.122,48756.88,8.41205487329293
1.469,19110.29,0
1.604,15491.67,0
1.665,18591,0
-1.087,17160.55,7.75619534394812
-1.174,29469.63,7.89346012694061
1.041,22043.99,6.90875477931522
-0.667,11888.64,6.90875477931522
-0.76,247599.48,9.86531828641862
-0.34,3015593.95,0
-0.592,1667279.6,13.0113940282736
0.648,849874.39,10.4688297702736
-1.071,5066156.72,12.8227908933592
-1.166,26905.84,0
-0.77,49221.21,0
-0.922,32149.08,8.75636755980297
-0.046,429359.88,0
0.983,74397.61,7.60140233458373
0.118,47458,0
0.49,152210.22,0
-0.373,447728.45,8.98732181285012
-1.171,8131.68,0
-1.163,4864.97,0
-0.993,1730753.77,13.1661505139428
-1.64,8754.29,0
-0.967,405438.89,9.87822102528824
-1.392,741.03,0
-1.216,14645.49,0
0.611,30739.9,0
0.444,75784.4,8.3986348552921
1.223,60575.5,0
1.355,100710.55,0
1.441,93083.77,7.60140233458373
1.2,134525,8.92279162396964
-0.826,121189.52,8.5173931714189
1.492,19835.65,8.3165911602633
-1.343,13651,0
1.473,25838.96,6.90875477931522
1.755,29031.12,0
1.235,40861,6.63463335786169
-0.945,16620.78,6.90875477931522
-1.372,16882.52,5.70711026474888
1.475,79636.47,8.46611040118692
-0.325,13421964.36,0
1.094,241824.82,8.37470754311948
0.901,863244.6,8.02355239240435
1.405,1201812.45,11.9316423787541
1.117,785184.03,10.1064692120264
1.509,1106466.42,9.07119324056602
0.858,2021228.97,12.6008171595419
1.004,738256.88,9.36742958721896
0.927,161236.7,9.05808622592462
-0.769,455527.89,10.5817494955966
0.817,7525,0
1.592,8498.42,5.50455887978689
-0.674,12275,7.31388683163346
1.541,105754.11,9.01808968410434
-0.978,320424.19,11.2988374135743
1.279,216592.81,9.06021491339854
0.031,129213,5.30330490805908
1.736,11339.39,0
-1.149,16640.97,0
1.168,1258353.98,13.1694489276398
1.132,530547.01,9.278092474027
-1.002,135250,0
0.98,30707.07,0
-1.035,14977,0
-0.667,39917.88,4.61512051684126
1.395,33107.49,0
1.925,10320,0
1.403,444698.96,10.336924443719
0.926,305170.49,9.7981825908907
1.033,206903.3,0
1.324,20845,7.82444593087762
-0.656,258.2,0
1.455,1172645.54,12.3469252972134
1.682,27815.34,0
1.511,54353.6,7.14960281509012
-1.08,14542.37,0
1.515,19253.77,0
-0.862,27447.89,9.16927147197728
1.117,576105,6.90875477931522
0.546,30975,0
-1.816,46132.47,0
1.293,3747.65,0
0.804,77202.3,4.61512051684126
-0.537,70834.33,9.21044036697652
-0.16,43818.89,6.89931980016104
1.016,14233.76,0
1.13,4140.06,0
1.498,8789.5,0
1.251,89883.21,7.31388683163346
1.246,2905,0
-1.186,10240.59,0
1.048,183682,0
1.844,108766,0
1.297,153355.81,8.41205487329293
1.443,995666.43,12.3344724565829
1.052,92351.09,9.47278155656217
-1.112,127884.19,6.21660610108486
1.094,46683.22,0
1.744,4477,0
1.73,17965,0
-0.533,483467.95,11.7612337125477
0.984,429674.61,10.2219776466299
-0.942,1886963.54,12.8831579215584
-1.215,6788.39,0
-1.126,5170,0
-1.767,39245,0
1.525,1506369.32,9.67272316124681
-1.049,5880.26,6.90875477931522
1.481,20994.37,6.90875477931522
1.178,74329.31,9.38792656795887
-1.102,32646.42,7.46794233228585
-1.069,47596.69,7.30965403521069
-0.969,100120.43,6.21660610108486
-1.08,70174.61,0
-0.585,13720,0
1.365,17390,0
-1.111,26094.17,0
0.862,73862.55,0
-0.067,99778.6,0
-1.172,160233.65,0
-1.031,76478.22,7.13169851046691
-1.054,228174.97,9.54688403461792
-0.531,21349,0
0.019,85002.54,8.70513724563965
1.452,611328.76,12.0273077562889
1.396,14956,0
1.24,89181,8.00168997809913
1.443,180743.97,8.01083092536647
1.491,220610,6.90875477931522
-1.21,5571.09,0
1.226,241402.41,0
1.441,116145.99,0
1.338,21148,3.93182563272433
-0.812,48426.12,10.4148430359017
-0.844,30184.5,10.043292972227
1.129,1392239.43,12.8475920810433
1.011,53750,0
1.516,16297.37,0
1.808,27528,0
1.369,395184.52,0
1.619,167029.33,0
1.237,240131.18,10.1206532721638
0.818,234714.05,9.8255800636596
-0.8,61750.03,0
1.152,505278.25,8.16080392095467
1.085,139903.23,7.82444593087762
0.943,12125,0
1.662,21810.52,0
-0.911,1704795.54,12.7731449075951
-1.24,8303.25,0
1.175,5500,0
-0.989,58283.5,0
-1.09,138508.99,9.01201137703641
0.913,4965,0
-0.909,1102309.77,11.1135757695499
-1.061,10737,0
-0.948,18450,0
-1.512,8958.83,0
-0.411,49516.45,7.37838371299671
1.567,528239.04,10.850792144047
1.394,46600,0
1.216,26809.68,0
-0.676,1016496.35,12.8355348605703
1.2,82156,0
1.292,476139.02,10.2923489114775
-0.131,62935.42,0
1.837,8120.56,0
-0.931,3543886.52,12.8304165705535
-1.065,57722.77,7.61726781362835
-0.987,2851527.56,12.9712787324846
-1.111,125640.76,0
-1.161,44823.4,5.48976383111899
-1.159,3904.29,0
-1.372,22845.38,0
-0.945,6172951.83,13.1368239179928
1.481,304518.3,7.71912984090673
1.917,124695.15,0
-0.678,1045706.61,10.3735224312936
-1.24,2943.19,0
-1.174,15331.14,0
-0.827,1140434.18,10.5519249827038
-0.876,124450.12,7.82444593087762
-0.852,11104.83,0
-0.8,21423.71,0
-1.052,7726.74,0
-0.952,902066.46,9.59567079766397
-0.979,85489.36,0
-0.605,133793.68,0
-1.001,5731,0
-0.905,1016874.1,7.82444593087762
-1.011,5972679.56,13.0545700290589
1.595,41941.53,8.82482493917564
-1.135,17806,0
-1.077,95312,0
-1.123,11178.04,0
-1.042,40355.2,0
-0.817,131621.92,9.05753878171822
-1.115,112239.74,7.02199426412621
-1.068,238362.99,7.31388683163346
-0.986,114019.7,6.62140565176413
-1.067,179456.03,7.91046954843552
-0.893,5521.82,0
-1.053,39874.58,0
-1.019,211626.33,9.87454163244395
-1.084,208585.35,9.00064597398598
-1.072,902.72,0
-1.133,15482.37,0
-0.785,6226876.79,12.8108786016088
1.329,110341.74,0
-0.947,620911.73,9.39274525863144
-0.668,1148100.53,8.16080392095467
-1,1319841.25,9.4932633880622
-0.88,18565.14,0
0.077,56282.82,0
-1.035,124934.57,0
-0.719,1536148.54,11.3840505284926
-0.948,586593.59,10.1924506790876
-0.865,126520.49,0
1.786,3180,0
0.435,5398,0
-1.018,306278.41,10.3357649762954
0.708,58171,0
-0.783,14175.86,0
-0.859,237994.18,6.55250788703459
-1.095,75292.07,7.60140233458373
-1.079,48483.6,0
-1.136,30034.41,0
-0.361,1100.6,0
1.421,1082,0
-1.096,93266.98,5.77389915887345
-1.04,238060.53,0
-0.839,554307.14,9.98741501247141
-0.886,4354449.5,13.3998374652131
-0.771,256954.8,0
-1.338,7072.82,0
1.178,487812.1,0
1.352,465139.94,8.95557714628151
-1.044,9804.2,6.21660610108486
-0.909,2250703.47,11.864854906804
-0.846,9252.79,8.31164394850298
-0.957,212609.78,8.77431295828538
-1.96,3198.52,0
-1.431,18395.95,0
-1.393,22247.01,0
-0.81,912351.92,9.62239770355359
-1.161,2147896.37,11.259562754677
-0.978,47679.77,0
-0.919,49985.9,0
-0.366,102075.4,0
-1.13,226273.51,0
-1.035,442,0
-1,35993.63,6.90875477931522
-0.962,2207240.87,12.7700112765016
2.093,64827,0
-0.966,1067042.16,10.2779049638825
-0.89,8610281.63,13.5462004035576
-0.98,9966.51,0
-0.857,696836.72,0
-0.715,96501.4,0
-0.919,387134.63,6.21660610108486
-1.031,292908.73,0
1.36,1268155.42,11.7695115292847
-1.032,2632721.91,12.1551573323303
-1.019,386150.07,10.5510514214741
-1.167,156935.3,0
-1.038,194234.15,9.41540141573963
-1.038,460652.56,9.9950822019347
-1.134,177038.34,8.25141871879313
-1.123,1771.25,0
-0.987,16812.2,0
-1.145,37492.85,0
-0.745,4199606.98,13.1781629751383
1.449,45503.96,0
-1.013,14919.51,0
-1.139,90193.22,5.73395597466375
-1.147,3483.36,6.91869521902047
-1.026,1291787.06,10.9128313734461
-0.964,1364657.7,11.7020959310158
-0.631,1471241.06,11.0194155551639
-0.711,251593.54,8.98719682066197
-1.058,110517.66,0
0.696,6490.07,0
1.512,493480.4,6.90875477931522
1.933,29167.86,0
-1.006,3052,0
-1.014,120052.37,8.5173931714189
-1.117,5275,0
-1.111,1572.2,0
-1.119,26195.74,6.21660610108486
-1.035,80409.88,0
0.841,426593.26,9.39274525863144
1.205,293997.58,9.3439092638976
-1.123,91307.37,8.28496853136584
-0.599,4261,0
-0.988,40141,0
-0.69,110844,6.21660610108486
-1.008,1475693.55,10.9139145026641
-1.136,2583.26,0
-1.031,5996.49,0
-1.192,15050.28,0
-1.14,96833.08,6.90875477931522
1.369,65531,0
0.548,578578,7.60140233458373
-0.262,427448.57,7.60140233458373
-1.139,38399.23,5.57787905776705
-0.959,4507.59,0
-0.78,65807.05,0
-0.86,124888.98,0
-0.818,207825.84,8.98732181285012
-0.925,168918.38,0
-0.977,5712546.74,13.2077006655555
-1.151,15387,5.8636311755981
1.147,533764.12,9.85224688834253
-1.174,137095.77,8.61268517287546
-1.077,38245.93,0
-0.9,758932.09,11.0137154513765
-1.052,4079157.61,12.1556396125906
-1.348,32687.63,0
-1.118,2200,0
-0.708,244289.89,0
-0.966,25113.88,0
-0.764,655052.65,9.30574145673943
-0.945,1236926.94,10.9340172695544
-1.1,6975217.54,13.205417852841
-1.122,159046.35,8.45755783012022
1.478,43984.88,0
-1.134,7470.57,0
-0.999,391152.23,8.53719187792293
1.284,350222.64,10.1266711030504
1.04,61357.6,8.29429960885724
-1.074,495219.91,8.25608813381491
0.996,163325.76,6.90875477931522
-1.041,17660.12,0
-1.044,9233869.01,11.6677448640121
-1.108,110339.6,8.68355472863146
-0.998,8441529.09,12.7659766776335
1.453,19280,0
-1.113,68767.16,8.00670084544037
-1.405,440.13,0
-1.216,97376.41,0
-1.066,804901.59,0
-0.995,24438,0
-1.173,68655.53,7.60140233458373
-1.173,290020.57,0
0.977,1565927.76,12.5085854470271
1.598,21989.38,0
-1.092,4845,5.30330490805908
-1.107,42870.67,5.52545293913178
-1.337,106613.44,7.82444593087762
-0.869,82954.99,0
1.314,11164.31,0
-1.099,287432.23,9.10509096125709
-1.129,2690,0
1.582,100,0
-1.149,68778.3,0
0.959,362407.68,8.77971129020447
-1.093,72216.49,5.80139303685397
-1.131,281511.39,7.31388683163346
-1.024,869873.36,8.63070043220983
1.36,685166.15,10.3997374648497
-0.907,8960,0
-1.098,66498.27,0
-0.956,2039416.09,11.3312656891509
1.317,2597132.09,12.9335028883147
0.996,52225,8.5173931714189
1.236,2940362.08,12.7299161675774
-0.999,6373.59,0
-0.958,9244751.44,13.0539500308175
-0.305,178536.32,8.92943528380342
0.173,186079.34,9.43356392009056
-0.778,1757503.37,8.5173931714189
-1.043,213341.55,0
2.388,19852,0
-0.983,6055213.14,13.14136780387
1.42,67734.2,0
-0.947,8749389.97,13.2335862756687
-1.071,122626.62,8.29429960885724
-0.789,168602.88,6.90875477931522
-0.629,1552000.9,13.5552843013283
1.282,135023.92,0
-1.076,8569626.33,13.3828859624054
-1.23,11183.18,0
1.473,8745,0
-0.976,23576.8,0
-0.981,6112638.83,13.813841385671
-0.958,1975383.62,12.7000902730133
1.411,380210.17,10.2853769241156
-1.103,116276.39,8.77971129020447
-1.034,22619.15,0
-0.771,31422.45,0
-0.995,5949,0
1.823,10328.99,0
-1.164,6204.03,0
1.424,93199.95,8.00670084544037
-0.513,62387.76,8.23312325400933
1.73,4631.71,0
